"id","season","RPG","OPP_RPG","REB.MAR","TOPG","TO.MAR"
604,"H",37.4,36.7,0.7,11.6,NA
604,"M",38.3,34.2,4.1,14.9,NA
604,"I",34.7,32.2,2.6,15.2,NA
604,"J",32,35.9,-3.9,15.3,NA
604,"L",38.3,32.4,5.8,15.7,NA
604,"K",34.8,36.8,-2,15.5,NA
604,"Q",33.3,34.8,-1.6,10.4,1.2
604,"N",37.6,36.8,0.8,17.4,-2.6
604,"O",36,31.6,4.4,15.2,-3.3
604,"P",37.7,33,4.7,13.4,-1.2
604,"R",35.4,32.9,2.4,14.6,-2.8
604,"S",37.5,32.6,5,12.9,-2.5
605,"J",34.1,38,-4,13,NA
605,"I",36.1,33.9,2.3,15.1,NA
605,"M",32.8,30.6,2.2,15,NA
605,"K",32.6,36.8,-4.2,14.1,NA
605,"L",33.8,35.2,-1.5,15.8,NA
605,"H",34,35.5,-1.4,14.6,NA
605,"P",35.6,33,2.6,14.9,-1.5
605,"Q",36.1,35,1.1,11.8,3.4
605,"N",32.8,33.9,-1.2,12.5,0.5
605,"O",33.8,33.4,0.4,13.5,0.8
605,"R",31.8,33.7,-1.9,11.5,2.1
605,"S",31.5,36,-4.5,8.4,5.3
606,"J",39.5,36.6,2.8,15.3,NA
606,"K",37.2,32.8,4.4,17.8,NA
606,"N",39.1,36.9,2.2,16.8,-0.6
606,"O",40.1,35.7,4.5,16.4,-1.1
606,"L",36.3,30.3,6,15.9,NA
606,"M",33.9,34.7,-0.8,15.3,NA
606,"H",38.8,35.3,3.5,15.2,NA
606,"I",37.5,37.3,0.2,15.5,NA
606,"Q",35.1,31.6,3.5,14.5,-3.2
606,"R",37.3,34.5,2.8,12.9,-0.3
606,"S",36,33.2,2.7,12.1,-2
606,"P",35.5,34.5,1,13.7,2.9
607,"J",38.2,30.2,8,13.6,NA
607,"K",37.6,34,3.6,13.3,NA
607,"L",37.6,33.2,4.5,14,NA
607,"M",37.5,32.3,5.2,14.2,NA
607,"P",37.4,31.5,5.9,13.5,1.2
607,"Q",36.9,30.6,6.3,13.3,-0.2
607,"R",37.3,29.9,7.4,11.2,2.6
607,"H",37.3,31.1,6.2,14.5,NA
607,"I",39.5,31.1,8.4,13.6,NA
607,"N",37.9,34.7,3.2,11.4,3.8
607,"O",38.2,33.3,4.9,13.1,0
607,"S",35.7,32.6,3.1,11.3,0.6
608,"O",33.2,39.2,-6,15.6,0.2
608,"M",38.8,38.3,0.5,17.6,NA
608,"N",32.7,36.4,-3.7,15.4,-2.6
608,"R",31.2,38.4,-7.1,17.5,-7.9
608,"P",36.3,38.5,-2.2,15.3,-0.6
608,"H",36.8,41.1,-4.3,16.4,NA
608,"I",35.5,37.1,-1.7,17,NA
608,"J",36.9,39.1,-2.2,15.8,NA
608,"K",37.7,36.9,0.8,15.9,NA
608,"L",36.8,37.4,-0.6,16.8,NA
608,"Q",32.5,38.6,-6.1,16.4,-4.8
608,"S",31.2,35.7,-4.6,14.9,-1.8
609,"S",35.7,34.2,1.4,12.6,-2.6
599,"H",36.6,33.6,3,16.3,NA
599,"I",36.1,33.3,2.7,15.7,NA
599,"J",36.7,33.2,3.5,15,NA
599,"K",38.2,34.5,3.7,14.1,NA
599,"S",37.6,33.5,4.1,12.8,0.6
599,"O",38.6,34.4,4.2,14.3,0.8
599,"L",34,33,1,13.7,NA
599,"M",35.7,35.2,0.5,15,NA
599,"N",35.3,34.9,0.3,14.7,-2.3
599,"P",35.5,33.9,1.6,12.8,2
599,"Q",33,33.6,-0.6,13.2,0.5
599,"R",37.6,32.4,5.2,16,-1.4
610,"O",34.6,36.1,-1.6,15.5,0.6
610,"P",35.7,39.9,-4.3,12.3,3.5
610,"Q",36.2,38.5,-2.4,14.2,0.9
610,"N",35.2,36.1,-1,16.6,0.7
610,"S",38.5,38.8,-0.3,15,1.1
610,"K",39.2,34.8,4.5,16.2,NA
610,"H",36.1,34.3,1.8,17.7,NA
610,"I",36.1,35.1,0.9,17.7,NA
610,"J",36.1,33.6,2.5,17.4,NA
610,"L",36,33.9,2.1,NA,NA
610,"M",37.6,36.7,0.9,17,NA
610,"R",38.6,37.1,1.5,17,-1.4
611,"I",34.8,33.8,1,15.9,NA
611,"Q",29,36,-7,15.4,0
611,"R",29.8,33.9,-4.1,14.2,1.7
611,"S",27.5,31.8,-4.2,13.9,-0.8
611,"P",31,37.5,-6.5,12.5,3.8
611,"H",36.9,33.6,3.3,13.8,NA
611,"M",31.2,38.2,-7,14.9,NA
611,"J",34.3,36.8,-2.6,14.6,NA
611,"K",38.1,31.9,6.2,16,NA
611,"L",29.8,35.5,-5.6,12.5,NA
611,"N",30.3,36.9,-6.6,13.9,0.4
611,"O",31.1,37.9,-6.8,11.7,1.9
612,"R",29.4,30.4,-1,13.5,0.3
612,"Q",32.4,28.3,4.1,12.2,0.3
612,"I",34.7,36.8,-2.1,19.1,NA
612,"S",34.2,31.2,3,11.4,3.2
612,"P",32.2,29.9,2.3,13.3,-0.2
612,"H",38,36,2.1,16.9,NA
612,"M",32.5,34.6,-2.1,15.7,NA
612,"J",35.9,34,1.9,17.5,NA
612,"K",35.1,33.3,1.8,16.9,NA
612,"L",32.6,33.3,-0.6,16.1,NA
612,"N",29.5,32.7,-3.2,14.1,0.3
612,"O",33.8,31,2.8,15.5,-0.4
613,"K",34.5,34.7,-0.2,13.4,NA
613,"I",34.4,34.6,-0.2,13.4,NA
613,"J",34.2,34.9,-0.7,12.8,NA
613,"M",30.5,35.5,-5,14,NA
613,"N",34.7,30.4,4.2,15.9,-1.8
613,"H",34,32.3,1.6,14.7,NA
613,"L",38.1,33.6,4.5,17.4,NA
613,"Q",36.8,35,1.8,15.2,-2.4
613,"R",38.7,33,5.7,14.4,-2.6
613,"O",35.8,32.4,3.5,14.3,-3.3
613,"P",36,33.8,2.2,15.8,-2.7
613,"S",35.9,31.5,4.4,11.8,1.5
614,"L",36.8,36,0.8,15.5,NA
614,"M",35,31.7,3.3,13.5,NA
614,"I",37.7,35.5,2.2,17.3,NA
614,"J",39.5,37.5,1.9,16.7,NA
614,"K",35,36.9,-1.9,16,NA
614,"P",34,36.5,-2.5,15.1,0
614,"H",33.4,33.6,-0.1,16.2,NA
614,"N",37.8,34.5,3.3,16.1,-1.9
614,"O",35.4,36.3,-0.8,15.7,0
614,"Q",34.3,35.3,-1,12.5,-0.4
614,"R",37.2,34.4,2.8,12.2,1.7
614,"S",31.8,32.7,-0.9,12,0.2
615,"N",40.8,35.5,5.3,15.2,-1.4
615,"M",37,34.1,2.9,16.4,NA
615,"I",39,33.5,5.5,16,NA
615,"K",36.3,33.8,2.4,13.7,NA
615,"L",33.3,33.6,-0.4,11.7,NA
615,"H",40.6,34.5,6.1,18.5,NA
615,"P",32.2,36.1,-3.9,10.5,2.2
615,"J",36.7,35.1,1.6,14.1,NA
615,"R",34.7,35.9,-1.3,14.5,-1.3
615,"O",40.8,36.8,4,13.7,-0.2
615,"Q",33.4,33.7,-0.3,13.8,1.6
615,"S",36.2,33.6,2.6,12.3,-2.3
616,"O",36.6,32.5,4.1,14.4,-3.5
616,"L",32.2,27.8,4.4,15.2,NA
616,"N",36,29.3,6.7,15.9,-0.7
616,"I",34.6,33,1.6,14,NA
616,"J",34.5,30.2,4.3,13.6,NA
616,"M",33.5,27.9,5.6,15.9,NA
616,"H",36.6,28.5,8,13.9,NA
616,"P",36.7,33.6,3.1,13.3,-3.1
616,"Q",34.6,34.3,0.3,13.7,-2
616,"K",35.5,31.6,3.9,15.6,NA
616,"S",33.1,31.3,1.8,11.8,0.3
616,"R",33.4,33.4,0,12.4,-2.6
617,"P",33.7,35.6,-1.8,15.2,-2.3
617,"Q",36.3,34.1,2.1,14.5,-2.6
617,"L",35,40.5,-5.5,11.6,NA
617,"M",36.8,39.2,-2.3,11.2,NA
617,"N",37.3,38.9,-1.6,9.8,5.5
617,"O",34,42.1,-8.1,9.1,7.8
617,"R",38.4,35.2,3.2,13.1,0.2
617,"H",37.6,36.4,1.3,17.4,NA
617,"I",34.9,38.3,-3.3,14,NA
617,"J",33.1,38.4,-5.3,12.6,NA
617,"K",34.9,40.6,-5.7,13.1,NA
617,"S",35.9,37.3,-1.4,15.6,-3.8
617,"S",34.3,35.7,-1.4,12.7,-1.4
617,"Q",36.3,38.9,-2.6,15.7,1.5
617,"R",35.9,35.1,0.8,17.2,-0.9
619,"L",30.3,35.3,-5,16.2,NA
619,"M",33.2,36.1,-2.9,18.3,NA
619,"N",31.1,37.4,-6.3,16,-2.4
619,"O",34.1,36.9,-2.8,14.8,-2.6
619,"K",30,35,-5,16.3,NA
619,"H",34.6,35.4,-0.8,15.2,NA
619,"I",33.9,36,-2.1,16.1,NA
619,"J",34.6,40.5,-5.9,15.7,NA
619,"R",34,33.9,0,14.9,-0.9
619,"S",33.2,36.5,-3.3,16.4,-1.6
619,"P",34.6,35.8,-1.2,15.9,-2.1
619,"Q",34.9,34.5,0.4,17.2,-2.9
620,"Q",34.3,32.2,2.2,13.2,-2.4
620,"M",32.2,34.3,-2.1,15.8,NA
620,"N",30.4,33.6,-3.2,12.5,1.5
620,"O",34.6,33.4,1.2,13.9,-1.1
620,"P",33.3,32.3,0.9,14.6,-2
620,"K",30.7,35.4,-4.7,13.3,NA
620,"H",34.6,33.6,1.1,13.7,NA
620,"I",32.9,33.1,-0.2,12.8,NA
620,"J",34.2,35,-0.8,12.9,NA
620,"S",34.7,33.8,0.9,11.7,-1.3
620,"L",31.5,39.7,-8.2,14.8,NA
620,"R",34.3,29.5,4.8,13.5,-4.5
621,"N",31.8,32.1,-0.4,13.1,-0.5
621,"R",28.5,34.4,-5.9,12,0.8
621,"Q",30.6,34.3,-3.6,14,1.1
621,"S",34.9,31.8,3.1,12.4,0.5
621,"O",31.9,32.1,-0.1,13.2,-2.1
621,"P",33.2,34.6,-1.4,13.3,-0.8
621,"H",34,35.8,-1.8,15,NA
621,"I",30,40.4,-10.4,13.2,NA
621,"J",31.4,36.6,-5.2,15,NA
621,"K",37.7,36,1.7,16.1,NA
621,"L",34.3,32.8,1.5,13.5,NA
621,"M",31.1,32.1,-1,14.4,NA
622,"P",36.4,32.7,3.6,16,-3.8
622,"Q",34.6,33.8,0.8,14.6,-2.9
622,"R",33.4,35.3,-1.9,12.1,0.9
622,"S",34,33.5,0.5,12.5,-0.9
622,"K",36.5,32.8,3.8,13.7,NA
622,"H",37.8,33.1,4.7,12.5,NA
622,"I",35.5,32,3.5,12.6,NA
622,"J",36,33.9,2.1,12.8,NA
622,"O",32.7,39.1,-6.4,12.8,1.7
622,"L",36.5,35.9,0.6,12.4,NA
622,"M",34.4,33.2,1.2,13.1,NA
622,"N",37.3,34.1,3.2,13,NA
623,"I",35,32.5,2.5,12.6,NA
623,"Q",32.7,31.3,1.3,13.4,-0.2
623,"R",33.5,34.9,-1.3,11.5,2.9
623,"S",34,33.8,0.2,10.5,1.4
623,"M",36.2,31.4,4.7,13.7,NA
623,"J",34.4,30.8,3.6,11.1,NA
623,"K",36,30.1,5.9,12.4,NA
623,"H",35.1,32.3,2.8,13.2,NA
623,"N",33.3,33.2,0.1,12.4,1.3
623,"O",36.8,34.6,2.2,12.4,-0.4
623,"L",35.1,30.2,4.9,13.8,NA
623,"P",34.8,33.2,1.7,12.7,-0.5
624,"I",30.6,32.1,-1.6,14.6,NA
624,"H",30.9,31.8,-0.9,14.9,NA
624,"K",32.2,33.8,-1.6,16.1,NA
624,"L",32.2,31.9,0.3,15.1,NA
624,"S",34.3,37.3,-3,12.5,1.5
624,"O",35.8,31.1,4.7,13,0.4
624,"P",34,32.1,1.9,13.4,-1.8
624,"M",33,32.2,0.8,12.8,NA
624,"J",32.6,32.7,-0.2,14.1,NA
624,"Q",35,32.8,2.3,11.9,-0.8
624,"N",36.7,31.9,4.8,12.8,0.3
624,"R",35.1,36.1,-1,13.1,1.6
856,"S",39.6,35.3,4.3,13.9,-0.6
625,"J",31,33.8,-2.8,12.9,NA
625,"I",35.2,36.4,-1.2,12.4,NA
625,"H",36.8,36.3,0.6,11.5,NA
625,"M",38,31.3,6.7,13.7,NA
625,"K",33.9,32.5,1.4,14.6,NA
625,"L",33.3,31.2,2.1,12.4,NA
625,"Q",34.5,30.4,4.1,12.7,0.9
625,"N",30.7,31.2,-0.5,17.5,-3.4
625,"O",35.2,35.5,-0.4,15.7,-1.6
625,"P",32.8,31.8,0.9,13,-0.1
625,"R",38.6,30.9,7.7,13,1.4
625,"S",38.8,31.2,7.6,15.1,-2.8
626,"K",31.6,36.3,-4.7,13.2,NA
626,"I",30,34.1,-4.1,13.5,NA
626,"J",31.9,34.7,-2.8,13,NA
626,"M",31.6,33.6,-2,12.8,NA
626,"H",30.8,35.6,-4.9,13.4,NA
626,"O",33.3,35.7,-2.5,12.4,-0.9
626,"L",32,34.1,-2.1,12.5,NA
626,"Q",32.6,33.4,-0.8,12.2,0.2
626,"N",31.8,34.8,-3,14.2,-1.8
626,"S",33.2,32.3,0.9,11.2,0.4
626,"P",34.8,33.3,1.5,14,-1
626,"R",33.9,34.1,-0.2,12.8,-0.8
627,"L",34.9,35.5,-0.6,17.9,NA
627,"I",38.2,37.6,0.7,15.8,NA
627,"J",36.4,36.3,0.1,15.3,NA
627,"K",37,34.3,2.8,15.1,NA
627,"P",36.6,33.6,3,12.8,2.2
627,"M",34.8,34.2,0.6,17.5,NA
627,"H",35.4,35.4,0,15.3,NA
627,"O",33.6,35.9,-2.3,13.5,2.7
627,"Q",34.8,34.1,0.7,12.5,3.5
627,"N",33.1,32.5,0.5,15.7,0
627,"S",33.1,38.1,-5,10.5,1.4
627,"R",36,35.9,0.2,12.2,1.9
628,"M",32.5,30.4,2,15.8,NA
628,"I",37.9,34.7,3.2,16.2,NA
628,"N",29,29.5,-0.5,12.5,-1.4
628,"H",36.4,32.9,3.4,15,NA
628,"P",35,33.7,1.3,14.4,-0.1
628,"J",36,34.9,1.1,14.5,NA
628,"K",37.8,34.5,3.4,14.8,NA
628,"O",32,31.8,0.1,13.8,-2.8
628,"L",33.1,34.1,-1,13.5,NA
628,"Q",34.4,34.1,0.2,12.5,1.1
628,"R",39.4,34.8,4.6,12.8,0.2
628,"S",40.7,33.3,7.4,11.4,2.1
629,"M",34.8,36.3,-1.5,13.2,NA
629,"P",36.6,38.9,-2.3,12.5,1.8
629,"N",33.7,35.3,-1.6,12.1,-1.4
629,"O",38.3,36.7,1.7,13.9,-1.3
629,"L",36.1,34.4,1.7,14.8,NA
629,"H",36.8,33.2,3.5,13.5,NA
629,"I",37.5,36.3,1.1,14.6,NA
629,"J",35,35.4,-0.5,12.9,NA
629,"K",33.3,36.9,-3.6,13.1,NA
629,"S",39.1,37.8,1.2,10.5,1.5
629,"Q",36.8,31.9,5,12.5,-0.8
629,"R",38.7,34,4.7,13.3,-0.1
630,"N",30.3,33.8,-3.5,12.9,-0.2
630,"M",30.3,35,-4.7,13.7,NA
630,"R",33.9,31,2.9,13.6,-0.1
630,"O",35.6,36.6,-1,12.8,NA
630,"P",31.8,32,-0.2,12.2,1.9
630,"Q",34.3,32.7,1.6,14.5,-0.7
630,"H",32.3,36.6,-4.3,16,NA
630,"I",33.6,33.1,0.5,15.5,NA
630,"J",33,34,-1,15.7,NA
630,"K",30.9,36.3,-5.4,13.3,NA
630,"L",31.2,34.9,-3.7,14.5,NA
630,"S",33.9,30.1,3.8,12.4,-0.2
631,"N",31,29.7,1.3,12.8,1.1
631,"O",32.9,31.2,1.7,14.1,0.5
631,"Q",32.9,33.8,-0.9,11.8,1.6
631,"S",31.1,35.4,-4.3,11.1,-0.8
631,"J",32.6,32.9,-0.3,11.2,NA
631,"P",31.7,31.2,0.6,11.2,0.8
631,"H",32.9,32.3,0.5,16,NA
631,"I",37.4,34.2,3.2,12.9,NA
631,"R",29.1,36.2,-7.2,12.7,-1.1
631,"K",31.9,32.6,-0.7,11.5,NA
631,"L",33.6,31.5,2.1,13.3,NA
631,"M",31.5,29.5,2,12.1,NA
632,"H",33.6,40.4,-6.8,16.1,NA
632,"Q",33,35,-2.1,15.3,-1.6
632,"R",32.1,38.5,-6.4,12.8,1.9
632,"S",35.5,33.8,1.6,14.9,-0.5
632,"P",35,32.4,2.6,15,2
632,"L",36.2,37.6,-1.4,15.6,NA
632,"I",34.4,38,-3.6,17.3,NA
632,"J",36.5,38.7,-2.1,17.5,NA
632,"K",35.1,41.6,-6.6,15.3,NA
632,"M",35.6,36.6,-1,16.4,NA
632,"N",36.5,34,2.5,15.8,-0.3
632,"O",37.9,35.4,2.5,14.6,-1.2
633,"Q",34.1,34.4,-0.3,15,-0.8
633,"J",34.9,38.3,-3.4,18.1,NA
633,"R",36.1,35.5,0.5,15.3,-0.6
633,"S",34.2,36.9,-2.6,13.6,-0.2
633,"I",35.2,36.9,-1.7,17.8,NA
633,"N",37.5,31.9,5.6,14.5,1.7
633,"K",35.7,38.9,-3.3,18.6,NA
633,"H",35.7,36.5,-0.8,17.1,NA
633,"M",35.9,33.9,2,16.8,NA
633,"O",37.4,33.7,3.6,14.8,1.5
633,"L",35.9,34.5,1.4,16.6,NA
633,"P",37.3,34.6,2.7,15.3,1.1
634,"J",31.8,33,-1.2,14.8,NA
634,"H",34.3,34.6,-0.3,15.1,NA
634,"I",34.1,35.2,-1.1,14.2,NA
634,"L",34.6,36.2,-1.6,14.1,NA
634,"S",30.6,33.7,-3.1,11.3,0.8
634,"K",32.8,34.4,-1.6,14.1,NA
634,"P",29.5,32.6,-3,14.4,0.8
634,"M",33.3,39.6,-6.3,14.6,NA
634,"N",34.9,33.8,1.1,13.9,0.2
634,"O",34.2,35.4,-1.2,13.8,-0.4
634,"Q",33,33.5,-0.5,13.4,1.6
634,"R",28.8,33.7,-5,13,2.9
635,"K",35.5,34.5,0.9,16.3,NA
635,"H",35,36.1,-1,15.1,NA
635,"I",31.5,37.9,-6.3,13.1,NA
635,"J",32.8,35,-2.2,17.3,NA
635,"L",30.1,31.2,-1.2,14,NA
635,"P",35.3,32.3,3,12.8,-0.8
635,"M",33.3,32.8,0.5,16.7,NA
635,"N",34.3,33.9,0.4,14.3,-1.1
635,"O",34.8,36,-1.2,14.5,-2.4
635,"Q",31.7,36.9,-5.2,12.9,0.6
635,"R",32.7,34.2,-1.5,11.2,2.6
635,"S",33.7,35.1,-1.4,12.2,-0.3
636,"I",39.3,35.9,3.4,14.3,NA
636,"H",41.7,33.8,7.9,14.9,NA
636,"J",37.8,34.4,3.4,14.5,NA
636,"K",39.7,34.2,5.5,15.6,NA
636,"L",40.4,32.9,7.5,14,NA
636,"O",40.5,33.8,6.8,13,1.1
636,"P",38.6,30.8,7.8,13.5,0.9
636,"M",38.9,31,7.8,12.9,NA
636,"N",38.9,31.6,7.3,14.6,-0.8
636,"S",38.2,30.8,7.4,13.2,-1.9
636,"Q",36.9,31,5.9,13.3,0.7
636,"R",39.1,32.5,6.6,13.7,-0.8
637,"J",35,33,2,12.4,NA
637,"N",39.2,32.7,6.6,13.9,3.5
637,"H",37.1,34.3,2.8,13.2,NA
637,"K",36.4,32.4,3.9,15,NA
637,"L",36.1,33.1,3.1,13.8,NA
637,"M",41.4,33.3,8,15.3,NA
637,"O",39.1,33.9,5.1,14.5,2.5
637,"I",38.1,34.3,3.8,14.2,NA
637,"Q",37.1,32.4,4.6,14.4,1.6
637,"R",35.3,32.1,3.2,11.6,2.7
637,"S",36,34.7,1.3,12.3,0.2
637,"P",38,31.2,6.8,15,0.9
638,"Q",29.4,36.1,-6.8,13.8,-1
638,"R",30.4,34.4,-4,13.8,0.2
638,"S",32.9,35.7,-2.9,15.9,-3
638,"O",35.3,37.5,-2.1,14.5,-0.3
638,"P",34.1,37.3,-3.2,14.3,-2.1
639,"L",33.6,32.3,1.3,13.8,NA
639,"J",33.2,32.5,0.7,13.4,NA
639,"H",34.6,30.8,3.8,12.8,NA
639,"K",33.4,30.8,2.6,13.4,NA
639,"I",34.9,34.5,0.4,12.7,NA
639,"P",37.5,36.5,1,13.1,1.2
639,"M",33.3,31.9,1.4,14.6,NA
639,"N",35.5,36.3,-0.8,13,3.5
639,"O",35.7,34.3,1.4,12.2,3.6
639,"Q",34.4,34.9,-0.6,14,1.9
639,"R",35,34.1,0.9,12.9,1.2
639,"S",33.6,34.5,-0.9,12.2,1.1
640,"I",35.9,31.4,4.5,14.5,NA
640,"L",36.4,33.3,3.2,14.7,NA
640,"J",35.6,33.9,1.7,13,NA
640,"K",35.9,33.1,2.8,13.4,NA
640,"H",37,31.2,5.9,14.1,NA
640,"O",41.4,33.5,7.9,14.5,-0.4
640,"P",38.1,33.8,4.2,10.7,1.6
640,"M",33.7,31.9,1.9,15.9,NA
640,"N",37.2,32,5.2,17.4,-2.6
640,"S",41.3,31.5,9.8,12.4,-1.4
640,"Q",39.1,31.9,7.3,11.4,0.5
640,"R",38.3,34,4.3,13,-1.1
642,"J",35.8,38.3,-2.5,17.7,NA
642,"I",34.6,37.5,-2.9,15.3,NA
642,"N",32.7,36.4,-3.7,16.8,-1.3
642,"K",30.8,36.3,-5.4,16.4,NA
642,"L",27.1,35.2,-8.1,17,NA
642,"M",33.3,36,-2.7,16.9,NA
642,"H",33.6,34.9,-1.3,14.3,NA
642,"Q",29.3,35,-5.8,12.6,-0.4
642,"R",29.8,33.8,-4,12.5,1.2
642,"O",31,35.4,-4.5,13.2,1.4
642,"P",32.2,35.9,-3.7,13.4,0.4
642,"S",29.9,33.3,-3.4,12.4,-0.4
643,"M",35.1,34.8,0.3,15.3,NA
643,"H",37.3,35.6,1.7,17.7,NA
643,"N",36.8,35,1.8,13.7,1
643,"O",39.3,34,5.3,15.9,-2.1
643,"L",38.4,37.4,0.9,16.7,NA
643,"Q",39.6,34.4,5.2,12,2.2
643,"I",39.2,43.6,-4.4,15.1,NA
643,"J",40.6,41.2,-0.6,15.5,NA
643,"K",38.8,40.9,-2.1,14.3,NA
643,"R",36.7,37.4,-0.6,18.2,-6.8
643,"S",31.5,35.8,-4.3,14,-1.1
643,"P",41.2,38,3.1,15.3,1.7
641,"S",35.5,35.5,0,11.6,0.1
641,"R",31.7,34.7,-3,11.7,3.2
641,"Q",32.7,36.3,-3.5,13,2.7
641,"I",32.7,35.6,-2.9,13.5,NA
641,"J",30.7,38.1,-7.4,13.6,NA
641,"P",38.6,36.7,1.8,15.5,-1.7
641,"H",35.7,37.4,-1.8,14.3,NA
641,"M",37.1,33.3,3.7,16.3,NA
641,"N",38.3,33.3,5,14.3,-1.4
641,"K",35.8,34,1.8,13.9,NA
641,"L",36.3,31.7,4.6,15.9,NA
641,"O",38.9,34.5,4.4,15.7,-4
644,"H",34.9,33.2,1.7,14.2,NA
644,"K",34.8,33.7,1.1,14.7,NA
644,"R",32.9,36,-3.1,11,2.7
644,"S",33.3,36.7,-3.4,12,-0.8
644,"O",36.5,34.9,1.6,13,0.7
644,"L",33.7,31.6,2.1,15,NA
644,"I",36.3,34.1,2.3,14.4,NA
644,"J",34.4,34.6,-0.2,13.8,NA
644,"P",36.7,36.9,-0.3,13,1.9
644,"M",33.5,34.8,-1.3,13.4,NA
644,"N",39.6,36.6,3,13.4,-0.1
644,"Q",35.9,33.8,2.1,11.4,3.1
645,"I",37.5,35.2,2.3,15.7,NA
645,"H",35.8,35.8,-0.1,18.2,NA
645,"K",33.5,37.4,-3.8,14.7,NA
645,"S",37.1,30.6,6.4,13.3,-2.8
645,"J",38.1,38.6,-0.5,15.9,NA
645,"O",36.8,34.9,1.9,15.6,-2.1
645,"L",38,34.6,3.4,15.1,NA
645,"M",32,32.1,-0.1,13.7,NA
645,"N",35.3,37.1,-1.8,13,1.9
645,"P",38.7,32.8,5.8,15.2,-1
645,"Q",34.6,33.1,1.5,12.1,-0.3
645,"R",35.7,36.3,-0.7,13.4,-2.6
646,"K",36.9,33.5,3.4,15.2,NA
646,"J",38.3,33.8,4.5,15.9,NA
646,"L",33.8,34.7,-0.9,11.9,NA
646,"M",37.7,35.3,2.4,15.2,NA
646,"I",33.3,37.6,-4.4,16,NA
646,"O",36.8,34,2.8,14.6,-0.8
646,"P",37.4,35.3,2.1,15.5,-0.9
646,"Q",35.7,39,-3.3,15.1,0.2
646,"N",39.4,32.8,6.6,16.2,-2.4
646,"S",33,37.5,-4.4,12.5,1.7
646,"R",38.2,35.1,3.1,16.8,-3.3
647,"N",33.6,34.4,-0.8,14.3,-0.5
647,"P",36.9,33.8,3.2,14.3,-1
647,"Q",35.6,32.6,3,12.9,2.1
647,"M",30.7,33.4,-2.6,16.3,NA
647,"O",35.6,37.5,-1.9,14.3,1.1
647,"K",36.5,40,-3.5,14.7,NA
647,"L",36.9,37.4,-0.5,13.9,NA
647,"H",30.4,33.5,-3.1,17,NA
647,"I",32.4,36.3,-4,15.7,NA
647,"R",35.2,35.9,-0.7,14.8,-1.1
647,"S",37,35.3,1.7,12.3,0.5
647,"J",33.6,33.5,0.1,16.1,NA
648,"O",39,37.2,1.9,14.1,-1.4
648,"P",41.8,36.8,5.1,15.3,-0.4
648,"K",33.6,37,-3.4,14.7,NA
648,"L",35.9,37.3,-1.4,14.6,NA
648,"M",39.5,37,2.4,13.3,NA
648,"N",39.1,35.1,4.1,13.2,0.2
648,"Q",38.6,36.1,2.5,16.2,-2.3
648,"I",37.7,38.5,-0.9,17.9,NA
648,"R",35.4,33.6,1.8,14.4,-1.4
648,"S",34.5,36.8,-2.3,12.8,-2
648,"H",40.6,36.6,4,17.3,NA
648,"J",35.8,36.8,-1.1,15.8,NA
649,"N",34.7,41.4,-6.6,14.6,5.8
649,"Q",34.2,39.6,-5.4,13.2,-1.8
649,"S",31.2,37.3,-6.1,12.8,0.4
649,"O",35.2,38.3,-3.1,15.3,0.9
649,"R",33.2,36.3,-3.1,16.6,-3.1
649,"M",35.2,36.9,-1.7,16.4,NA
649,"P",33.1,39.3,-6.2,13.8,-0.2
650,"I",39.3,32.3,7,16.5,NA
650,"H",36.6,35.7,0.9,14.3,NA
650,"K",40.2,34.2,6,15.1,NA
650,"R",38.5,38.4,0.1,12.2,5.2
650,"S",39.6,36.3,3.3,11.5,5
650,"O",37.3,34.2,3,13.1,0.7
650,"L",36.2,34.5,1.7,14.4,NA
650,"M",28,37.9,-9.9,12.9,NA
650,"J",38.6,35.8,2.8,15,NA
650,"P",36,33.8,2.2,16.7,-3
650,"Q",34.5,37.1,-2.6,13,2.1
650,"N",33.5,31.7,1.8,15.3,-1.5
651,"J",39.3,33.5,5.9,14.5,NA
651,"H",38.3,36.5,1.8,13.4,NA
651,"I",37.9,37.2,0.7,13.9,NA
651,"K",35.9,35.5,0.4,13,NA
651,"O",36.9,35.3,1.6,13.7,1.7
651,"L",37.3,34.9,2.3,12.7,NA
651,"M",37.8,34.8,2.9,13.3,NA
651,"N",38,35.5,2.5,13.7,2.7
651,"S",37.9,34.7,3.2,10.5,7.2
651,"P",36.6,36.1,0.5,13,3
651,"Q",38.3,36.3,2,14.5,1.2
651,"R",37.5,33.9,3.6,12.7,6
652,"Q",35.3,35.8,-0.5,13.3,1
652,"N",32.1,38.4,-6.3,14.7,-0.6
652,"O",35.8,36.2,-0.4,13.2,0.5
652,"R",35.2,35,0.2,13.2,0.8
652,"I",34.3,36.9,-2.6,14.9,NA
652,"J",33.6,36.3,-2.8,13.7,NA
652,"P",38.1,35.4,2.7,14.2,-1
652,"L",34.5,35.4,-0.9,16.4,NA
652,"M",31.9,37.3,-5.4,18.4,NA
652,"S",33.8,36.3,-2.5,12.2,1.6
652,"K",37.3,37.5,-0.2,15.6,NA
652,"H",33.7,37.2,-3.5,15.9,NA
654,"K",34.4,32.7,1.7,12.8,NA
654,"L",35.8,32.1,3.7,13.2,NA
654,"M",32.5,32.9,-0.4,12.4,NA
654,"N",34.2,35.5,-1.3,13,1.2
